,Word,Frequency,POS
9723,decease,7,Noun
9724,)--,7,Noun
9725,viii,7,Noun
9726,ix,7,Noun
9727,prologue,7,Noun
9728,knightleys,7,Noun
9729,hears,7,Noun
9730,parley,7,Noun
9731,warmer,7,Noun
9732,_he_,7,Noun
9733,despatch,7,Noun
9734,fallen,7,Noun
9735,knitting,7,Noun
9736,purest,7,Noun
9737,procure,7,Noun
9738,",--""",7,Noun
9739,muslin,7,Noun
9740,xii,7,Noun
9741,selina,7,Noun
9742,appellation,7,Noun
9743,vulgarity,7,Noun
9744,dissipation,7,Noun
9745,arriving,7,Noun
9746,graciousness,7,Noun
9747,impertinence,7,Noun
9748,tete,7,Noun
9749,dupe,7,Noun
9750,feebleness,7,Noun
9751,dint,7,Noun
9752,returning,7,Noun
9753,dab,7,Noun
9754,projecting,7,Noun
9755,gibraltar,7,Noun
9756,nettle,7,Noun
9757,woody,7,Noun
9758,brawn,7,Noun
9759,incessant,7,Noun
9760,dorsetshire,7,Noun
9761,heartless,7,Noun
9762,withdraw,7,Noun
9763,garret,7,Noun
9764,recover,7,Noun
9765,wrapt,7,Noun
9766,havilah,7,Noun
9767,onyx,7,Noun
9768,crieth,7,Noun
9769,lamech,7,Noun
9770,tubal,7,Noun
9771,shinar,7,Noun
9772,asshur,7,Noun
9773,lud,7,Noun
9774,aram,7,Noun
9775,terah,7,Noun
9776,buryingplace,7,Noun
9777,pottage,7,Noun
9778,hundredfold,7,Noun
9779,subtilty,7,Noun
9780,mayest,7,Noun
9781,jabbok,7,Noun
9782,dishon,7,Noun
9783,obeisance,7,Noun
9784,befall,7,Noun
9785,jachin,7,Noun
9786,amminadab,7,Noun
9787,sanctify,7,Noun
9788,smite,7,Noun
9789,tenon,7,Noun
9790,wreathen,7,Noun
9791,foursquare,7,Noun
9792,pronounce,7,Noun
9793,seeth,7,Noun
9794,freewill,7,Noun
9795,zoan,7,Noun
9796,ar,7,Noun
9797,zippor,7,Noun
9798,zelophehad,7,Noun
9799,revenger,7,Noun
9800,beforetime,7,Noun
9801,whereunto,7,Noun
9802,diviner,7,Noun
9803,alway,7,Noun
9804,strive,7,Noun
9805,rahab,7,Noun
9806,jarmuth,7,Noun
9807,dor,7,Noun
9808,gedor,7,Noun
9809,bethhoron,7,Noun
9810,thirsty,7,Noun
9811,bethlehemjudah,7,Noun
9812,benjamites,7,Noun
9813,lucre,7,Noun
9814,michal,7,Noun
9815,bleating,7,Noun
9816,scrip,7,Noun
9817,valiant,7,Noun
9818,carmelite,7,Noun
9819,ishbosheth,7,Noun
9820,baanah,7,Noun
9821,gittite,7,Noun
9822,flagon,7,Noun
9823,pelethites,7,Noun
9824,araunah,7,Noun
9825,sycomore,7,Noun
9826,uzza,7,Noun
9827,pedaiah,7,Noun
9828,shechaniah,7,Noun
9829,malchiah,7,Noun
9830,mattithiah,7,Noun
9831,shebaniah,7,Noun
9832,servitude,7,Noun
9833,uriel,7,Noun
9834,sherebiah,7,Noun
9835,shelemiah,7,Noun
9836,armoury,7,Noun
9837,noonday,7,Noun
9838,mocker,7,Noun
9839,taketh,7,Noun
9840,waiteth,7,Noun
9841,examine,7,Noun
9842,sunder,7,Noun
9843,ruleth,7,Noun
9844,exalt,7,Noun
9845,stagger,7,Noun
9846,lowly,7,Noun
9847,garner,7,Noun
9848,findeth,7,Noun
9849,plowman,7,Noun
9850,bursting,7,Noun
9851,inhabit,7,Noun
9852,lent,7,Noun
9853,scum,7,Noun
9854,hosea,7,Noun
9855,mammon,7,Noun
9856,mote,7,Noun
9857,tetrarch,7,Noun
9858,barabbas,7,Noun
9859,galilaean,7,Noun
9860,cyprus,7,Noun
9861,idolater,7,Noun
9862,celestial,7,Noun
9863,bane,7,Noun
9864,whirlpool,7,Noun
9865,pshaw,7,Noun
9866,bleed,7,Noun
9867,fomorian,7,Noun
9868,croquet,7,Noun
9869,treacle,7,Noun
9870,flamingo,7,Noun
9871,soo,7,Noun
9872,oop,7,Noun
9873,dunce,7,Noun
9874,demeanour,7,Noun
9875,archway,7,Noun
9876,bellowing,7,Noun
9877,colourless,7,Noun
9878,shouldn,7,Noun
9879,tankard,7,Noun
9880,sweating,7,Noun
9881,ribbed,7,Noun
9882,laburnum,7,Noun
9883,monarchy,7,Noun
9884,matchless,7,Noun
9885,tm,7,Noun
9886,troubadour,7,Noun
9887,valognes,7,Noun
9888,faggot,7,Noun
9889,paddle,7,Noun
9890,inmost,7,Noun
9891,digestion,7,Noun
9892,anarchism,7,Noun
9893,eustache,7,Noun
9894,tatter,7,Noun
9895,omnes,7,Noun
9896,oakly,7,Noun
9897,chace,7,Noun
9898,scoresby,7,Noun
9899,spouter,7,Noun
9900,iceberg,7,Noun
9901,yon,7,Noun
9902,counterpane,7,Noun
9903,immortal,7,Noun
9904,mapple,7,Noun
9905,whereat,7,Noun
9906,astern,7,Noun
9907,macey,7,Noun
9908,lima,7,Noun
9909,squid,7,Noun
9910,amour,7,Noun
9911,gam,7,Noun
9912,mayhew,7,Noun
9913,alongside,7,Noun
9914,heidelburgh,7,Noun
9915,spoutings,7,Noun
9916,sunda,7,Noun
9917,dalliance,7,Noun
9918,quadrant,7,Noun
9919,exhalation,7,Noun
9920,oft,7,Noun
9921,desart,7,Noun
9922,prima,7,Noun
9923,noyse,7,Noun
9924,starres,7,Noun
9925,weake,7,Noun
9926,sicknesse,7,Noun
9927,slaue,7,Noun
9928,griefe,7,Noun
9929,trebonius,7,Noun
9930,proofe,7,Noun
9931,mortall,7,Noun
9932,kingdome,7,Noun
9933,beares,7,Noun
9934,sunne,7,Noun
9935,seruants,7,Noun
9936,talke,7,Noun
9937,vowes,7,Noun
9938,braue,7,Noun
9939,publius,7,Noun
9940,loues,7,Noun
9941,harme,7,Noun
9942,whil,7,Noun
9943,dumbe,7,Noun
9944,buriall,7,Noun
9945,liues,7,Noun
9946,souldier,7,Noun
9947,moone,7,Noun
9948,foole,7,Noun
9949,booke,7,Noun
9950,secunda,7,Noun
9951,deare,7,Noun
9952,sonnes,7,Noun
9953,verie,7,Noun
9954,fleans,7,Noun
9955,diseas,7,Noun
9956,kanada,7,Noun
9957,determin,7,Noun
9958,balk,7,Noun
9959,maternity,7,Noun
9960,murk,7,Noun
9961,sen.,6,Noun
9962,pipeline,6,Noun
9963,antonio,6,Noun
9964,retailer,6,Noun
9965,collins,6,Noun
9966,illegitimacy,6,Noun
9967,wexler,6,Noun
9968,schooling,6,Noun
9969,setback,6,Noun
9970,socialist,6,Noun
9971,insurgent,6,Noun
9972,giveaway,6,Noun
9973,candidacy,6,Noun
9974,hoodlum,6,Noun
9975,incumbent,6,Noun
9976,dormitory,6,Noun
9977,beaming,6,Noun
9978,archive,6,Noun
9979,hoover,6,Noun
9980,losing,6,Noun
9981,preliminary,6,Noun
9982,pedestrian,6,Noun
9983,ignition,6,Noun
9984,clarification,6,Noun
9985,knox,6,Noun
9986,hitter,6,Noun
9987,petersburg,6,Noun
9988,pitching,6,Noun
9989,someplace,6,Noun
9990,mating,6,Noun
9991,freshman,6,Noun
9992,footnote,6,Noun
9993,magnificent,6,Noun
9994,touchdown,6,Noun
9995,terry,6,Noun
9996,kelsey,6,Noun
9997,bronc,6,Noun
9998,bulge,6,Noun
9999,defensive,6,Noun
10000,viewer,6,Noun
10001,liner,6,Noun
10002,olympic,6,Noun
10003,milestone,6,Noun
10004,slugger,6,Noun
10005,red,6,Noun
10006,skorich,6,Noun
10007,sutherland,6,Noun
10008,dodger,6,Noun
10009,franchise,6,Noun
10010,tee,6,Noun
10011,heyday,6,Noun
10012,dey,6,Noun
10013,smoky,6,Noun
10014,runaway,6,Noun
10015,benington,6,Noun
10016,apparent,6,Noun
10017,bridal,6,Noun
10018,debutante,6,Noun
10019,florence,6,Noun
10020,memphis,6,Noun
10021,screening,6,Noun
10022,bradford,6,Noun
10023,pert,6,Noun
10024,marr,6,Noun
10025,cooky,6,Noun
10026,onslaught,6,Noun
10027,corpus,6,Noun
10028,marie,6,Noun
10029,putt,6,Noun
10030,louise,6,Noun
10031,wiley,6,Noun
10032,annapolis,6,Noun
10033,chesapeake,6,Noun
10034,somerset,6,Noun
10035,seeker,6,Noun
10036,dreadnought,6,Noun
10037,bail,6,Noun
10038,seem,6,Noun
10039,held,6,Noun
10040,fourteen,6,Noun
10041,taxing,6,Noun
10042,wallace,6,Noun
10043,congestion,6,Noun
10044,peck,6,Noun
10045,elk,6,Noun
10046,birdie,6,Noun
10047,larson,6,Noun
10048,advisor,6,Noun
10049,fender,6,Noun
10050,nickel,6,Noun
10051,bestowal,6,Noun
10052,buchheister,6,Noun
10053,ratification,6,Noun
10054,m.p.h.,6,Noun
10055,gangster,6,Noun
10056,detonation,6,Noun
10057,bonn,6,Noun
10058,underwriter,6,Noun
10059,salesmanship,6,Noun
10060,janice,6,Noun
10061,vice-president,6,Noun
10062,blackmail,6,Noun
10063,low,6,Noun
10064,debenture,6,Noun
10065,iowa,6,Noun
10066,affect,6,Noun
10067,toronto,6,Noun
10068,subsidy,6,Noun
10069,depletion,6,Noun
10070,kerosene,6,Noun
10071,plaque,6,Noun
10072,prefers,6,Noun
10073,forsythe,6,Noun
10074,tuberculosis,6,Noun
10075,gravy,6,Noun
10076,wrangler,6,Noun
10077,philippine,6,Noun
10078,robbins,6,Noun
10079,satisfactory,6,Noun
10080,homemaker,6,Noun
10081,batch,6,Noun
10082,flip,6,Noun
10083,cabana,6,Noun
10084,maestro,6,Noun
10085,newfoundland,6,Noun
10086,doorstep,6,Noun
10087,fundamental,6,Noun
10088,violinist,6,Noun
10089,capitalist,6,Noun
10090,nozzle,6,Noun
10091,rarity,6,Noun
10092,mantel,6,Noun
10093,liaison,6,Noun
10094,rotunda,6,Noun
10095,nebraska,6,Noun
10096,rationale,6,Noun
10097,implicit,6,Noun
10098,scapegoat,6,Noun
10099,hong,6,Noun
10100,caucus,6,Noun
10101,farrell,6,Noun
10102,nineteen,6,Noun
10103,classmate,6,Noun
10104,bellboy,6,Noun
10105,idealist,6,Noun
10106,directive,6,Noun
10107,dapper,6,Noun
10108,crosby,6,Noun
10109,b-52,6,Noun
10110,borrower,6,Noun
10111,resist,6,Noun
10112,periodical,6,Noun
10113,repository,6,Noun
10114,budgeting,6,Noun
10115,retaliation,6,Noun
10116,bison,6,Noun
10117,glamour,6,Noun
10118,boss,6,Noun
10119,consensus,6,Noun
10120,waterfront,6,Noun
10121,automation,6,Noun
10122,feud,6,Noun
10123,dag,6,Noun
10124,safeguard,6,Noun
10125,downfall,6,Noun
10126,can,6,Noun
10127,coke,6,Noun
10128,rebuff,6,Noun
10129,nevada,6,Noun
10130,pineapple,6,Noun
10131,cdc,6,Noun
10132,munition,6,Noun
10133,armament,6,Noun
10134,sabre,6,Noun
10135,weave,6,Noun
10136,toothbrush,6,Noun
10137,cramp,6,Noun
10138,thrown,6,Noun
10139,mince,6,Noun
10140,preston,6,Noun
10141,fain,6,Noun
10142,leash,6,Noun
10143,hazel,6,Noun
10144,dictate,6,Noun
10145,escalation,6,Noun
10146,handwriting,6,Noun
10147,misdeed,6,Noun
10148,buddhist,6,Noun
10149,recourse,6,Noun
10150,intake,6,Noun
10151,ph,6,Noun
10152,sufficiency,6,Noun
10153,designation,6,Noun
10154,discouragement,6,Noun
10155,tibet,6,Noun
10156,advise,6,Noun
10157,sexuality,6,Noun
10158,molotov,6,Noun
10159,coincide,6,Noun
10160,tariff,6,Noun
10161,accretion,6,Noun
10162,n.c.,6,Noun
10163,transcript,6,Noun
10164,brahms,6,Noun
10165,romantic,6,Noun
10166,lurking,6,Noun
10167,flyer,6,Noun
10168,caller,6,Noun
10169,tempo,6,Noun
10170,xydis,6,Noun
10171,viscount,6,Noun
10172,madrigal,6,Noun
10173,scoundrel,6,Noun
10174,sultry,6,Noun
10175,jen,6,Noun
10176,impromptu,6,Noun
10177,magnanimity,6,Noun
10178,kennan,6,Noun
10179,cynicism,6,Noun
10180,shrewd,6,Noun
10181,lass,6,Noun
10182,stint,6,Noun
10183,operetta,6,Noun
10184,ditty,6,Noun
10185,haunch,6,Noun
10186,explicit,6,Noun
10187,abrupt,6,Noun
10188,interdependence,6,Noun
10189,advertiser,6,Noun
10190,forgery,6,Noun
10191,proton,6,Noun
10192,defy,6,Noun
10193,simplest,6,Noun
10194,nice,6,Noun
10195,vermilion,6,Noun
10196,quieter,6,Noun
10197,devotee,6,Noun
10198,terminology,6,Noun
10199,pub,6,Noun
10200,stirring,6,Noun
10201,lbs.,6,Noun
10202,curd,6,Noun
10203,obesity,6,Noun
10204,ken,6,Noun
10205,demythologization,6,Noun
10206,bultmann,6,Noun
10207,peale,6,Noun
10208,modernity,6,Noun
10209,karl,6,Noun
10210,disapprobation,6,Noun
10211,dowry,6,Noun
10212,one-third,6,Noun
10213,uniqueness,6,Noun
10214,spiral,6,Noun
10215,veneration,6,Noun
10216,remorseless,6,Noun
10217,geology,6,Noun
10218,a.d.,6,Noun
10219,treatise,6,Noun
10220,gnawing,6,Noun
10221,munich,6,Noun
10222,psalmist,6,Noun
10223,predicament,6,Noun
10224,profanity,6,Noun
10225,babylonian,6,Noun
10226,cultivation,6,Noun
10227,finality,6,Noun
10228,toynbee,6,Noun
10229,nationality,6,Noun
10230,evasion,6,Noun
10231,programme,6,Noun
10232,parentage,6,Noun
10233,mysticism,6,Noun
10234,supernaturalism,6,Noun
10235,nicodemus,6,Noun
10236,correct,6,Noun
10237,super-set,6,Noun
10238,forgotten,6,Noun
10239,lifter,6,Noun
10240,mulch,6,Noun
10241,thaw,6,Noun
10242,pulp,6,Noun
10243,hilarity,6,Noun
10244,anew,6,Noun
10245,kennel,6,Noun
10246,kitten,6,Noun
10247,puppy,6,Noun
10248,lexington,6,Noun
10249,fig.,6,Noun
10250,drilling,6,Noun
10251,subtraction,6,Noun
10252,apply,6,Noun
10253,gasket,6,Noun
10254,girth,6,Noun
10255,lookout,6,Noun
10256,deerstalker,6,Noun
10257,rhododendron,6,Noun
10258,beginner,6,Noun
10259,funeral,6,Noun
10260,rocker,6,Noun
10261,nuisance,6,Noun
10262,dryness,6,Noun
10263,birthplace,6,Noun
10264,peerless,6,Noun
10265,profusion,6,Noun
10266,pagoda,6,Noun
10267,utensil,6,Noun
10268,rinse,6,Noun
10269,outdoor,6,Noun
10270,bisque,6,Noun
10271,cardboard,6,Noun
10272,marker,6,Noun
10273,framing,6,Noun
10274,clamp,6,Noun
10275,linden,6,Noun
10276,complete,6,Noun
10277,salisbury,6,Noun
10278,conveyance,6,Noun
10279,roadway,6,Noun
10280,etiquette,6,Noun
10281,denying,6,Noun
10282,radiator,6,Noun
10283,ventilator,6,Noun
10284,twentieth-century,6,Noun
10285,lure,6,Noun
10286,dialectic,6,Noun
10287,lost,6,Noun
10288,distillation,6,Noun
10289,finer,6,Noun
10290,gymnast,6,Noun
10291,sonar,6,Noun
10292,polarity,6,Noun
10293,processor,6,Noun
10294,prevents,6,Noun
10295,scour,6,Noun
10296,ketosis,6,Noun
10297,initial,6,Noun
10298,suffice,6,Noun
10299,repute,6,Noun
10300,gage,6,Noun
10301,upward,6,Noun
10302,medallion,6,Noun
10303,acetate,6,Noun
10304,rue,6,Noun
10305,sedan,6,Noun
10306,romeo,6,Noun
10307,cue,6,Noun
10308,norton,6,Noun
10309,deja,6,Noun
10310,mental,6,Noun
10311,erosion,6,Noun
10312,rooster,6,Noun
10313,burlington,6,Noun
10314,ethan,6,Noun
10315,sod,6,Noun
10316,englander,6,Noun
10317,sheepskin,6,Noun
10318,sameness,6,Noun
10319,tennyson,6,Noun
10320,virility,6,Noun
10321,calderone,6,Noun
10322,jelke,6,Noun
10323,financier,6,Noun
10324,shaefer,6,Noun
10325,quackery,6,Noun
10326,impotence,6,Noun
10327,chloride,6,Noun
10328,avarice,6,Noun
10329,malocclusion,6,Noun
10330,sensitive,6,Noun
10331,z,6,Noun
10332,wholesome,6,Noun
10333,binder,6,Noun
10334,eichmann,6,Noun
10335,hatred,6,Noun
10336,betrayal,6,Noun
10337,distressing,6,Noun
10338,staffe,6,Noun
10339,navigator,6,Noun
10340,aimless,6,Noun
10341,reb,6,Noun
10342,si,6,Noun
10343,eighteenth,6,Noun
10344,jowl,6,Noun
10345,sumatra,6,Noun
10346,leyte,6,Noun
10347,reinforcement,6,Noun
10348,digging,6,Noun
10349,cowardice,6,Noun
10350,tahiti,6,Noun
10351,maggot,6,Noun
10352,weakening,6,Noun
10353,mart,6,Noun
10354,soda,6,Noun
10355,eyeball,6,Noun
10356,quart,6,Noun
10357,palate,6,Noun
10358,potomac,6,Noun
10359,astronomer,6,Noun
10360,discernment,6,Noun
10361,riding,6,Noun
10362,thankfulness,6,Noun
10363,grit,6,Noun
10364,peach,6,Noun
10365,synonym,6,Noun
10366,creeper,6,Noun
10367,loveless,6,Noun
10368,threw,6,Noun
10369,poke,6,Noun
10370,sidewise,6,Noun
10371,barrow,6,Noun
10372,socialization,6,Noun
10373,depend,6,Noun
10374,confirm,6,Noun
10375,polarization,6,Noun
10376,deposition,6,Noun
10377,retort,6,Noun
10378,malta,6,Noun
10379,augustus,6,Noun
10380,della,6,Noun
10381,tidy,6,Noun
10382,changing,6,Noun
10383,forever,6,Noun
10384,espionage,6,Noun
10385,masu,6,Noun
10386,fervor,6,Noun
10387,drifting,6,Noun
10388,inhuman,6,Noun
10389,seaport,6,Noun
10390,stink,6,Noun
10391,mountainside,6,Noun
10392,built,6,Noun
10393,bruckner,6,Noun
10394,individualist,6,Noun
10395,syntax,6,Noun
10396,godlike,6,Noun
10397,happen,6,Noun
10398,knit,6,Noun
10399,nothingness,6,Noun
10400,greenness,6,Noun
10401,minutia,6,Noun
10402,jacoby,6,Noun
10403,infidelity,6,Noun
10404,mann,6,Noun
10405,highroad,6,Noun
10406,amidst,6,Noun
10407,preparatory,6,Noun
10408,swart,6,Noun
10409,convent,6,Noun
10410,sherlock,6,Noun
10411,advent,6,Noun
10412,moriarty,6,Noun
10413,egotism,6,Noun
10414,lurks,6,Noun
10415,adventurer,6,Noun
10416,mineralogy,6,Noun
10417,functioning,6,Noun
10418,radical,6,Noun
10419,shylock,6,Noun
10420,il,6,Noun
10421,questioning,6,Noun
10422,wrench,6,Noun
10423,emergence,6,Noun
10424,warranty,6,Noun
10425,ellison,6,Noun
10426,adrift,6,Noun
10427,suitor,6,Noun
10428,jean,6,Noun
10429,originality,6,Noun
10430,pleasantness,6,Noun
10431,spin,6,Noun
10432,szolds,6,Noun
10433,jo,6,Noun
10434,personage,6,Noun
10435,dauntless,6,Noun
10436,antic,6,Noun
10437,sunny,6,Noun
10438,weasel,6,Noun
10439,tact,6,Noun
10440,consonant,6,Noun
10441,deserve,6,Noun
10442,manley,6,Noun
10443,twinge,6,Noun
10444,bengal,6,Noun
10445,hindoo,6,Noun
10446,artificer,6,Noun
10447,interviewer,6,Noun
10448,stoicism,6,Noun
10449,seduction,6,Noun
10450,interplay,6,Noun
10451,lowell,6,Noun
10452,parapet,6,Noun
10453,fervent,6,Noun
10454,ripening,6,Noun
10455,constantinople,6,Noun
10456,acropolis,6,Noun
10457,huh,6,Noun
10458,aegean,6,Noun
10459,athenian,6,Noun
10460,cove,6,Noun
10461,scaffolding,6,Noun
10462,ague,6,Noun
10463,starre,6,Noun
10464,hemorrhage,6,Noun
10465,tombstone,6,Noun
10466,agree,6,Noun
10467,abeyance,6,Noun
10468,curia,6,Noun
10469,feudal,6,Noun
10470,tessie,6,Noun
10471,childishness,6,Noun
10472,hulk,6,Noun
10473,infiltration,6,Noun
10474,baser,6,Noun
10475,profuse,6,Noun
10476,goethe,6,Noun
10477,gloucester,6,Noun
10478,homewards,6,Noun
10479,soundness,6,Noun
10480,ranke,6,Noun
10481,rigidity,6,Noun
10482,supernatural,6,Noun
10483,boasting,6,Noun
10484,magog,6,Noun
10485,abstinence,6,Noun
10486,fencing,6,Noun
10487,unaware,6,Noun
10488,hangman,6,Noun
10489,mummy,6,Noun
10490,clatter,6,Noun
10491,strangeness,6,Noun
10492,rexroth,6,Noun
10493,variance,6,Noun
10494,versus,6,Noun
10495,centum,6,Noun
10496,millidegree,6,Noun
10497,coefficient,6,Noun
10498,registrant,6,Noun
10499,matrix,6,Noun
10500,appendix,6,Noun
10501,lessening,6,Noun
10502,infestation,6,Noun
10503,consult,6,Noun
10504,boon,6,Noun
10505,shunt,6,Noun
10506,manometer,6,Noun
10507,greasy,6,Noun
10508,ulcer,6,Noun
10509,honeybee,6,Noun
10510,catkin,6,Noun
10511,larva,6,Noun
10512,idler,6,Noun
10513,pleura,6,Noun
10514,ossification,6,Noun
10515,fibrosis,6,Noun
10516,mg.,6,Noun
10517,f-plane,6,Noun
10518,widowhood,6,Noun
10519,arm-elevation,6,Noun
10520,receptionist,6,Noun
10521,aren't,6,Noun
10522,noun,6,Noun
10523,oder,6,Noun
10524,mover,6,Noun
10525,gnp,6,Noun
10526,distinct,6,Noun
10527,eleventh,6,Noun
10528,maladjustment,6,Noun
10529,borderland,6,Noun
10530,verity,6,Noun
10531,catskill,6,Noun
10532,barney,6,Noun
10533,drugstore,6,Noun
10534,fowler,6,Noun
10535,lexicon,6,Noun
10536,sieve,6,Noun
10537,fanatic,6,Noun
10538,wallpaper,6,Noun
10539,lettering,6,Noun
10540,manage,6,Noun
10541,taut,6,Noun
10542,recitative,6,Noun
10543,rangoni,6,Noun
10544,heretic,6,Noun
10545,acclamation,6,Noun
10546,rationality,6,Noun
10547,priam,6,Noun
10548,achilles,6,Noun
10549,reappearance,6,Noun
10550,diocs,6,Noun
10551,rotor,6,Noun
10552,tektite,6,Noun
10553,hindrance,6,Noun
10554,lattice,6,Noun
10555,insertion,6,Noun
10556,sprouting,6,Noun
10557,radiosterilization,6,Noun
10558,hesiometer,6,Noun
10559,**yf,6,Noun
10560,jagged,6,Noun
10561,cripple,6,Noun
10562,balustrade,6,Noun
10563,goddamn,6,Noun
10564,coughlin,6,Noun
10565,grinning,6,Noun
10566,dover,6,Noun
10567,jake,6,Noun
10568,favre,6,Noun
10569,louse,6,Noun
10570,kahler,6,Noun
10571,rudeness,6,Noun
10572,halo,6,Noun
10573,crony,6,Noun
10574,pensive,6,Noun
10575,lucky,6,Noun
10576,ain't,6,Noun
10577,thelma,6,Noun
10578,pausing,6,Noun
10579,echoed,6,Noun
10580,corinth,6,Noun
10581,spat,6,Noun
10582,forgetfulness,6,Noun
10583,dandelion,6,Noun
10584,dammit,6,Noun
10585,creaking,6,Noun
10586,crook,6,Noun
10587,reprieve,6,Noun
10588,bartender,6,Noun
10589,sideboard,6,Noun
10590,lauren,6,Noun
10591,filament,6,Noun
10592,lamplight,6,Noun
10593,jumping,6,Noun
10594,stupor,6,Noun
10595,gibby,6,Noun
10596,tarpaulin,6,Noun
10597,mullins,6,Noun
10598,pam,6,Noun
10599,conceive,6,Noun
10600,vestibule,6,Noun
10601,bitch,6,Noun
10602,throttle,6,Noun
10603,nick,6,Noun
10604,moulding,6,Noun
10605,glacier,6,Noun
10606,digby,6,Noun
10607,monitor,6,Noun
10608,gripe,6,Noun
10609,clinch,6,Noun
10610,macneff,6,Noun
10611,malay,6,Noun
10612,earthman,6,Noun
10613,oval,6,Noun
10614,tanner,6,Noun
10615,wan,6,Noun
10616,grub,6,Noun
10617,kruger,6,Noun
10618,mcbride,6,Noun
10619,hernandez,6,Noun
10620,pitchfork,6,Noun
10621,hez,6,Noun
10622,reckon,6,Noun
10623,revelry,6,Noun
10624,screech,6,Noun
10625,warmly,6,Noun
10626,brassnose,6,Noun
10627,eromonga,6,Noun
10628,doolin,6,Noun
10629,ed,6,Noun
10630,prieur,6,Noun
10631,waltz,6,Noun
10632,pompeii,6,Noun
10633,tolley,6,Noun
10634,mutineer,6,Noun
10635,shafer,6,Noun
10636,thom,6,Noun
10637,rossoff,6,Noun
10638,dropping,6,Noun
10639,partlow,6,Noun
10640,coffer,6,Noun
10641,hamrick,6,Noun
10642,settle,6,Noun
10643,sprig,6,Noun
10644,fret,6,Noun
10645,hive,6,Noun
10646,dustbin,6,Noun
10647,curio,6,Noun
10648,constable,6,Noun
10649,compassionate,6,Noun
10650,allah,6,Noun
10651,bombay,6,Noun
10652,_we_,6,Noun
10653,brunswick,6,Noun
10654,ennui,6,Noun
10655,adjoining,6,Noun
10656,imprudent,6,Noun
10657,pleasanter,6,Noun
10658,humph,6,Noun
10659,amiss,6,Noun
10660,dine,6,Noun
10661,partridge,6,Noun
10662,bragge,6,Noun
10663,proceed,6,Noun
10664,henceforward,6,Noun
10665,cowper,6,Noun
10666,sagacity,6,Noun
10667,bequeath,6,Noun
10668,preserver,6,Noun
10669,elliots,6,Noun
10670,lingering,6,Noun
10671,inattention,6,Noun
10672,blinding,6,Noun
10673,bewildering,6,Noun
10674,manoeuvre,6,Noun
10675,away,6,Noun
10676,abhor,6,Noun
10677,add,6,Noun
10678,***,6,Noun
10679,emigrant,6,Noun
10680,intoxication,6,Noun
10681,neither,6,Noun
10682,pointing,6,Noun
10683,provident,6,Noun
10684,leaning,6,Noun
10685,seth,6,Noun
10686,enos,6,Noun
10687,gomer,6,Noun
10688,jobab,6,Noun
10689,eshcol,6,Noun
10690,machpelah,6,Noun
10691,provender,6,Noun
10692,padanaram,6,Noun
10693,inherit,6,Noun
10694,ascending,6,Noun
10695,zilpah,6,Noun
10696,mandrake,6,Noun
10697,shobal,6,Noun
10698,ezer,6,Noun
10699,achbor,6,Noun
10700,merchantman,6,Noun
10701,jamin,6,Noun
10702,bulrush,6,Noun
10703,lintel,6,Noun
10704,quail,6,Noun
10705,meribah,6,Noun
10706,nadab,6,Noun
10707,habergeon,6,Noun
10708,cleanse,6,Noun
10709,uri,6,Noun
10710,thereunto,6,Noun
10711,mishael,6,Noun
10712,burneth,6,Noun
10713,talebearer,6,Noun
10714,molech,6,Noun
10715,defile,6,Noun
10716,groweth,6,Noun
10717,mahli,6,Noun
10718,hebronites,6,Noun
10719,rereward,6,Noun
10720,abiram,6,Noun
10721,seemeth,6,Noun
10722,jeshimon,6,Noun
10723,zarhites,6,Noun
10724,sheepfold,6,Noun
10725,molten,6,Noun
10726,contend,6,Noun
10727,argob,6,Noun
10728,og,6,Noun
10729,beget,6,Noun
10730,mightier,6,Noun
10731,terrible,6,Noun
10732,redeemed,6,Noun
10733,edomite,6,Noun
10734,divorcement,6,Noun
10735,beloved,6,Noun
10736,hailstone,6,Noun
10737,taanach,6,Noun
10738,kedesh,6,Noun
10739,eshtaol,6,Noun
10740,maon,6,Noun
10741,aijalon,6,Noun
10742,kishon,6,Noun
10743,deborah,6,Noun
10744,ophrah,6,Noun
10745,zeeb,6,Noun
10746,jether,6,Noun
10747,zorah,6,Noun
10748,firebrand,6,Noun
10749,teraphim,6,Noun
10750,moabitess,6,Noun
10751,bidden,6,Noun
10752,goliath,6,Noun
10753,ruddy,6,Noun
10754,devour,6,Noun
10755,geshur,6,Noun
10756,rephaim,6,Noun
10757,bathsheba,6,Noun
10758,uriah,6,Noun
10759,amasa,6,Noun
10760,gibeonites,6,Noun
10761,quench,6,Noun
10762,tishbite,6,Noun
10763,girt,6,Noun
10764,athaliah,6,Noun
10765,rezin,6,Noun
10766,sepharvaim,6,Noun
10767,joah,6,Noun
10768,plummet,6,Noun
10769,tekoa,6,Noun
10770,shammai,6,Noun
10771,jerimoth,6,Noun
10772,huram,6,Noun
10773,nethaneel,6,Noun
10774,laadan,6,Noun
10775,transgress,6,Noun
10776,ophel,6,Noun
10777,bigvai,6,Noun
10778,pahathmoab,6,Noun
10779,bebai,6,Noun
10780,binnui,6,Noun
10781,temanite,6,Noun
10782,perisheth,6,Noun
10783,chastening,6,Noun
10784,shuttle,6,Noun
10785,pleiades,6,Noun
10786,cleaveth,6,Noun
10787,belongeth,6,Noun
10788,devise,6,Noun
